id,measure_type_id,start_date,adtnl_cd_type_id,adtnl_cd,geo_area_id,goods_nom_item_id,measure_sid,deleted
26569,VTS,2011-01-04 00:00:00,nil,nil,1011,2612209000,-74916,0
26571,VTS,2011-01-04 00:00:00,nil,nil,1011,2613100000,-74917,0
26573,VTS,2011-01-04 00:00:00,nil,nil,1011,2613900000,-74918,0
26575,VTS,2008-12-01 00:00:00,nil,nil,1011,2614001000,-39061,0
26577,VTS,2008-12-01 00:00:00,nil,nil,1011,2614009000,-39062,0
26579,VTS,2011-01-04 00:00:00,nil,nil,1011,2615100000,-74920,0
26581,VTS,2008-12-01 00:00:00,nil,nil,1011,2615901000,-39064,0
26583,VTS,2008-12-01 00:00:00,nil,nil,1011,2615909000,-39065,0
26585,VTS,2011-01-04 00:00:00,nil,nil,1011,2616100000,-74922,0
26587,VTS,2011-01-04 00:00:00,nil,nil,1011,2616900000,-74923,0
26589,VTS,2011-01-04 00:00:00,nil,nil,1011,2617100000,-74926,0
26591,VTS,2011-01-04 00:00:00,nil,nil,1011,2617900000,-74927,0
26593,VTS,2011-01-04 00:00:00,nil,nil,1011,2618000000,-74928,0
26595,VTS,2011-01-04 00:00:00,nil,nil,1011,2619002000,-74929,0
26597,VTS,2008-12-01 00:00:00,nil,nil,1011,2619004000,-39074,0
26599,VTS,2008-12-01 00:00:00,nil,nil,1011,2619008000,-39075,0
26601,VTS,2011-01-04 00:00:00,nil,nil,1011,2620110000,-74931,0
26603,VTS,2011-01-04 00:00:00,nil,nil,1011,2620190000,-74932,0
26605,VTS,2011-01-04 00:00:00,nil,nil,1011,2620210000,-74933,0
26607,VTS,2011-01-04 00:00:00,nil,nil,1011,2620290000,-74934,0
26609,VTS,2011-01-04 00:00:00,nil,nil,1011,2620300000,-74935,0
26611,VTS,2011-01-04 00:00:00,nil,nil,1011,2620400000,-74936,0
26613,VTS,2011-01-04 00:00:00,nil,nil,1011,2620600000,-74937,0
26615,VTS,2011-01-04 00:00:00,nil,nil,1011,2620910000,-74938,0
26617,VTS,2011-01-04 00:00:00,nil,nil,1011,2620991000,-74939,0
26619,VTS,2011-01-04 00:00:00,nil,nil,1011,2620992000,-74940,0
26621,VTS,2011-01-04 00:00:00,nil,nil,1011,2620994000,-74941,0
26623,VTS,2011-01-04 00:00:00,nil,nil,1011,2620996000,-74942,0
26625,VTS,2011-01-04 00:00:00,nil,nil,1011,2620999500,-74943,0
26627,VTS,2011-01-04 00:00:00,nil,nil,1011,2621100000,-74946,0
26629,VTS,2011-01-04 00:00:00,nil,nil,1011,2621900000,-74947,0
26631,VTS,2011-01-04 00:00:00,nil,nil,1011,2701111000,-74948,0
26633,EXA,2011-04-01 00:00:00,nil,nil,1011,2701111000,-88002,0
26635,EXA,2011-04-01 00:00:00,nil,nil,1011,2701119000,-88003,0
26637,VTS,2011-01-04 00:00:00,nil,nil,1011,2701119000,-74949,0
26639,VTS,2011-01-04 00:00:00,nil,nil,1011,2701121000,-74950,0
26641,EXA,2012-04-01 00:00:00,nil,nil,1011,2701121000,-97382,0
26643,EXA,2012-04-01 00:00:00,nil,nil,1011,2701129000,-97383,0
26645,VTS,2011-01-04 00:00:00,nil,nil,1011,2701129000,-74951,0
26647,VTS,2011-01-04 00:00:00,nil,nil,1011,2701190000,-74952,0
26649,EXA,2012-04-01 00:00:00,nil,nil,1011,2701190000,-97384,0
26651,EXA,2012-04-01 00:00:00,nil,nil,1011,2701200000,-97385,0
26653,VTS,2011-01-04 00:00:00,nil,nil,1011,2701200000,-74953,0
26655,VTS,2011-01-04 00:00:00,nil,nil,1011,2702100000,-74954,0
26657,EXA,2012-04-01 00:00:00,nil,nil,1011,2702100000,-97386,0
26659,EXA,2012-04-01 00:00:00,nil,nil,1011,2702200000,-97387,0
26661,VTS,2011-01-04 00:00:00,nil,nil,1011,2702200000,-74955,0
26663,VTS,2011-01-04 00:00:00,nil,nil,1011,2703000000,-74956,0
26665,VTS,2011-01-04 00:00:00,nil,nil,1011,2704001100,-74957,0
26667,VTS,2011-01-04 00:00:00,nil,nil,1011,2704001910,-74959,0
26669,EXA,2012-04-01 00:00:00,nil,nil,1011,2704001910,-97389,0
26671,EXA,2012-04-01 00:00:00,nil,nil,1011,2704001990,-97390,0
26673,VTS,2011-01-04 00:00:00,nil,nil,1011,2704001990,-74960,0
26675,EXA,2012-04-01 00:00:00,nil,nil,1011,2704003000,-97391,0
26677,VTS,2011-01-04 00:00:00,nil,nil,1011,2704003000,-74961,0
26679,VTS,2011-01-04 00:00:00,nil,nil,1011,2704009000,-74962,0
26681,VTS,2011-01-04 00:00:00,nil,nil,1011,2705000000,-74963,0
26683,VTS,2011-01-04 00:00:00,nil,nil,1011,2706000000,-74966,0
26685,VTS,2011-01-04 00:00:00,nil,nil,1011,2707101000,-74969,0
26687,EBJ,2011-03-24 00:00:00,nil,nil,1011,2707101000,-87098,0
26689,LBJ,2011-03-24 00:00:00,nil,nil,1011,2707101000,-87099,0
26691,VTS,2011-01-04 00:00:00,nil,nil,1011,2707109000,-74970,0
26693,EBJ,2011-03-24 00:00:00,nil,nil,1011,2707109000,-87100,0
26695,LBJ,2011-03-24 00:00:00,nil,nil,1011,2707109000,-87101,0
29717,VTS,2008-12-01 00:00:00,nil,nil,1011,2932997040,-40733,0
29719,VTS,2008-12-01 00:00:00,nil,nil,1011,2932997050,-40734,0
29721,VTS,2008-12-01 00:00:00,nil,nil,1011,2932997060,-40735,0
29723,VTS,2008-12-01 00:00:00,nil,nil,1011,2932997070,-40736,0
29725,VTS,2008-12-01 00:00:00,nil,nil,1011,2932997075,-40737,0
29727,VTS,2008-12-01 00:00:00,nil,nil,1011,2932997080,-40738,0
29729,VTS,2008-12-01 00:00:00,nil,nil,1011,2932997090,-40739,0
29731,VTS,2007-10-01 00:00:00,nil,nil,1011,2932998510,-16349,0
29733,VTS,2008-12-01 00:00:00,nil,nil,1011,2932998520,-40741,0
29735,VTS,2008-12-01 00:00:00,nil,nil,1011,2932998530,-40742,0
29737,VTS,2008-12-01 00:00:00,nil,nil,1011,2932998590,-40743,0
29739,VTS,2011-01-04 00:00:00,nil,nil,1011,2933111000,-76298,0
29741,VTS,2011-01-04 00:00:00,nil,nil,1011,2933119000,-76299,0
29743,VTS,2011-01-04 00:00:00,nil,nil,1011,2933191000,-76300,0
29745,VTS,2007-10-01 00:00:00,nil,nil,1011,2933199010,-16356,0
29747,VTS,2008-12-01 00:00:00,nil,nil,1011,2933199020,-40748,0
29749,VTS,2011-01-04 00:00:00,nil,nil,1011,2933199030,-76302,0
29751,VTS,2011-01-04 00:00:00,nil,nil,1011,2933199040,-76303,0
29753,VTS,2011-01-04 00:00:00,nil,nil,1011,2933199050,-76304,0
29755,VTS,2011-01-04 00:00:00,nil,nil,1011,2933199090,-76307,0
29757,VTS,2011-01-04 00:00:00,nil,nil,1011,2933210010,-76309,0
29759,VTS,2008-12-01 00:00:00,nil,nil,1011,2933210020,-40755,0
29761,VTS,2008-12-01 00:00:00,nil,nil,1011,2933210040,-40756,0
29763,VTS,2011-01-04 00:00:00,nil,nil,1011,2933210050,-76310,0
29765,VTS,2011-01-04 00:00:00,nil,nil,1011,2933210060,-76311,0
29767,VTS,2011-01-04 00:00:00,nil,nil,1011,2933210070,-76312,0
29769,VTS,2011-01-04 00:00:00,nil,nil,1011,2933210090,-76313,0
29771,VTS,2011-01-04 00:00:00,nil,nil,1011,2933291000,-76314,0
29773,VTS,2008-12-01 00:00:00,nil,nil,1011,2933299020,-40763,0
29775,VTS,2011-01-04 00:00:00,nil,nil,1011,2933299040,-76316,0
29777,VTS,2011-01-04 00:00:00,nil,nil,1011,2933299050,-76317,0
29779,VTS,2011-01-04 00:00:00,nil,nil,1011,2933299090,-76318,0
29781,VTS,2011-01-04 00:00:00,nil,nil,1011,2933310000,-76319,0
29783,VTS,2011-01-04 00:00:00,nil,nil,1011,2933320000,-76320,0
29785,VTS,2011-01-04 00:00:00,nil,nil,1011,2933330000,-76321,0
29787,VTS,2011-01-04 00:00:00,nil,nil,1011,2933391000,-76322,0
29789,VTS,2011-01-04 00:00:00,nil,nil,1011,2933392000,-76323,0
29791,VTS,2011-01-04 00:00:00,nil,nil,1011,2933392500,-76324,0
29793,VTS,2011-01-04 00:00:00,nil,nil,1011,2933393500,-76325,0
29795,VTS,2011-01-04 00:00:00,nil,nil,1011,2933394000,-76326,0
29797,VTS,2011-01-04 00:00:00,nil,nil,1011,2933394500,-76327,0
29799,VTS,2011-01-04 00:00:00,nil,nil,1011,2933395000,-76328,0
29801,VTS,2011-01-04 00:00:00,nil,nil,1011,2933395500,-76329,0
29803,VTS,2008-12-01 00:00:00,nil,nil,1011,2933399910,-40779,0
29805,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399915,-76331,0
29807,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399920,-76332,0
29809,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399925,-76334,0
29811,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399930,-76335,0
29813,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399935,-76336,0
29815,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399940,-76337,0
29817,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399945,-76338,0
29819,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399950,-76342,0
29821,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399960,-76344,0
29823,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399965,-76345,0
29825,VTS,2012-07-01 00:00:00,nil,nil,1011,2933399970,-97983,0
29827,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399975,-76347,0
29829,VTS,2011-01-04 00:00:00,nil,nil,1011,2933399990,-76349,0
29831,VTS,2011-01-04 00:00:00,nil,nil,1011,2933410000,-76350,0
29833,VTS,2011-01-04 00:00:00,nil,nil,1011,2933491010,-76352,0
29835,VTS,2011-01-04 00:00:00,nil,nil,1011,2933491090,-76354,0
29837,VTS,2011-01-04 00:00:00,nil,nil,1011,2933493000,-76355,0
29839,VTS,2008-12-01 00:00:00,nil,nil,1011,2933499020,-40798,0
29841,VTS,2011-01-04 00:00:00,nil,nil,1011,2933499040,-76358,0
29843,VTS,2011-01-04 00:00:00,nil,nil,1011,2933499050,-76359,0
29845,VTS,2011-01-04 00:00:00,nil,nil,1011,2933499060,-76360,0
29847,VTS,2011-01-04 00:00:00,nil,nil,1011,2933499070,-76361,0
29849,VTS,2011-01-04 00:00:00,nil,nil,1011,2933499090,-76362,0
29851,VTS,2011-01-04 00:00:00,nil,nil,1011,2933520010,-76364,0
29853,VTS,2011-01-04 00:00:00,nil,nil,1011,2933520090,-76365,0
29855,VTS,2011-01-04 00:00:00,nil,nil,1011,2933531000,-76366,0
29857,VTS,2011-01-04 00:00:00,nil,nil,1011,2933539000,-76367,0
29859,VTS,2011-01-04 00:00:00,nil,nil,1011,2933540000,-76368,0
29861,VTS,2011-01-04 00:00:00,nil,nil,1011,2933550000,-76369,0
29863,VTS,2011-01-04 00:00:00,nil,nil,1011,2933591000,-76370,0
29865,VTS,2011-01-04 00:00:00,nil,nil,1011,2933592000,-76371,0
29867,VTS,2008-12-01 00:00:00,nil,nil,1011,2933599510,-40814,0
29869,VTS,2011-01-04 00:00:00,nil,nil,1011,2933599515,-76373,0
29871,VTS,2011-01-04 00:00:00,nil,nil,1011,2933599520,-76374,0
29873,VTS,2011-01-04 00:00:00,nil,nil,1011,2933599525,-76375,0
29875,VTS,2011-01-04 00:00:00,nil,nil,1011,2933599530,-76376,0
29877,VTS,2011-01-04 00:00:00,nil,nil,1011,2933599535,-76377,0
29879,VTS,2011-01-04 00:00:00,nil,nil,1011,2933599540,-76378,0
29881,VTS,2011-01-04 00:00:00,nil,nil,1011,2933599550,-76380,0
29883,VTS,2011-01-04 00:00:00,nil,nil,1011,2933599560,-76382,0
29885,VTS,2011-01-04 00:00:00,nil,nil,1011,2933599570,-76384,0
29887,VTS,2008-12-01 00:00:00,nil,nil,1011,2933599580,-40824,0
29889,VTS,2008-12-01 00:00:00,nil,nil,1011,2933599585,-40825,0
29891,VTS,2011-01-04 00:00:00,nil,nil,1011,2933599590,-76386,0
29893,VTS,2011-01-04 00:00:00,nil,nil,1011,2933610000,-76387,0
29895,VTS,2011-01-04 00:00:00,nil,nil,1011,2933691000,-76388,0
29897,VTS,2008-12-01 00:00:00,nil,nil,1011,2933692000,-40829,0
29899,VTS,2008-12-01 00:00:00,nil,nil,1011,2933693000,-40830,0
29901,VTS,2011-01-04 00:00:00,nil,nil,1011,2933698020,-76391,0
29903,VTS,2012-01-01 00:00:00,nil,nil,1011,2933698040,-94893,0
29905,VTS,2011-01-04 00:00:00,nil,nil,1011,2933698050,-76393,0
29907,VTS,2011-01-04 00:00:00,nil,nil,1011,2933698060,-76394,0
29909,VTS,2011-01-04 00:00:00,nil,nil,1011,2933698070,-76395,0
29911,VTS,2011-01-04 00:00:00,nil,nil,1011,2933698080,-76396,0
29913,VTS,2011-01-04 00:00:00,nil,nil,1011,2933698090,-76397,0
29915,VTS,2011-01-04 00:00:00,nil,nil,1011,2933710000,-76398,0
29917,VTS,2011-01-04 00:00:00,nil,nil,1011,2933720000,-76399,0
29919,VTS,2011-01-04 00:00:00,nil,nil,1011,2933790010,-76401,0
29921,VTS,2011-01-04 00:00:00,nil,nil,1011,2933790090,-76404,0
29923,VTS,2011-01-04 00:00:00,nil,nil,1011,2933911000,-76405,0
29925,VTS,2011-01-04 00:00:00,nil,nil,1011,2933919000,-76406,0
29927,VTS,2008-12-01 00:00:00,nil,nil,1011,2933991000,-40847,0
29929,VTS,2011-01-04 00:00:00,nil,nil,1011,2933992000,-76407,0
29931,VTS,2008-12-01 00:00:00,nil,nil,1011,2933993010,-40850,0
29933,VTS,2008-12-01 00:00:00,nil,nil,1011,2933993020,-40851,0
29935,VTS,2008-12-01 00:00:00,nil,nil,1011,2933993090,-40852,0
29937,VTS,2008-12-01 00:00:00,nil,nil,1011,2933994000,-40853,0
29939,VTS,2011-01-04 00:00:00,nil,nil,1011,2933995000,-76408,0
29941,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999010,-40856,0
29943,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999015,-40857,0
29945,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999020,-40858,0
29947,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999025,-40859,0
29949,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999030,-40860,0
29951,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999035,-40861,0
29953,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999040,-40862,0
29955,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999045,-40863,0
29957,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999050,-40864,0
29959,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999055,-40865,0
29961,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999060,-40866,0
29963,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999065,-40867,0
29965,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999069,-40868,0
29967,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999070,-40869,0
29969,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999075,-40870,0
29971,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999080,-40871,0
29973,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999081,-40872,0
29975,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999082,-40873,0
29977,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999086,-40874,0
29979,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999087,-40875,0
29981,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999088,-40876,0
29983,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999089,-40877,0
29985,VTS,2008-12-01 00:00:00,nil,nil,1011,2933999090,-40878,0
29987,VTS,2011-01-04 00:00:00,nil,nil,1011,2934100010,-76439,0
29989,VTS,2011-01-04 00:00:00,nil,nil,1011,2934100020,-76440,0
29991,VTS,2008-12-01 00:00:00,nil,nil,1011,2934100030,-40882,0
29993,VTS,2011-01-04 00:00:00,nil,nil,1011,2934100090,-76444,0
29995,VTS,2011-01-04 00:00:00,nil,nil,1011,2934202000,-76445,0
29997,VTS,2011-01-04 00:00:00,nil,nil,1011,2934208010,-76447,0
29999,VTS,2012-01-01 00:00:00,nil,nil,1011,2934208020,-94901,0
30001,VTS,2012-01-01 00:00:00,nil,nil,1011,2934208030,-94902,0
30003,VTS,2011-01-04 00:00:00,nil,nil,1011,2934208090,-76452,0
30005,VTS,2011-01-04 00:00:00,nil,nil,1011,2934301000,-76453,0
30007,VTS,2011-01-04 00:00:00,nil,nil,1011,2934309000,-76454,0
30009,VTS,2011-01-04 00:00:00,nil,nil,1011,2934910000,-76455,0
30011,VTS,2008-12-01 00:00:00,nil,nil,1011,2934991000,-40894,0
30013,VTS,2008-12-01 00:00:00,nil,nil,1011,2934992000,-40895,0
30015,VTS,2008-12-01 00:00:00,nil,nil,1011,2934993000,-40896,0
30017,VTS,2008-12-01 00:00:00,nil,nil,1011,2934994000,-40897,0
26697,VTS,2011-01-04 00:00:00,nil,nil,1011,2707201000,-74971,0
26699,EBJ,2011-03-24 00:00:00,nil,nil,1011,2707201000,-87102,0
26701,LBJ,2011-03-24 00:00:00,nil,nil,1011,2707201000,-87103,0
26703,VTS,2011-01-04 00:00:00,nil,nil,1011,2707209000,-74972,0
26705,EBJ,2011-03-24 00:00:00,nil,nil,1011,2707209000,-87104,0
26707,LBJ,2011-03-24 00:00:00,nil,nil,1011,2707209000,-87105,0
26709,VTS,2011-01-04 00:00:00,nil,nil,1011,2707301000,-74973,0
26711,EBJ,2011-03-24 00:00:00,nil,nil,1011,2707301000,-87106,0
26713,LBJ,2011-03-24 00:00:00,nil,nil,1011,2707301000,-87107,0
26715,VTS,2011-01-04 00:00:00,nil,nil,1011,2707309000,-74974,0
26717,EBJ,2011-03-24 00:00:00,nil,nil,1011,2707309000,-87108,0
26719,LBJ,2011-03-24 00:00:00,nil,nil,1011,2707309000,-87109,0
26721,VTS,2011-01-04 00:00:00,nil,nil,1011,2707400000,-74975,0
26723,VTS,2011-01-04 00:00:00,nil,nil,1011,2707501000,-74976,0
26725,EEA,2007-10-01 00:00:00,nil,nil,1011,2707501000,-14846,0
26727,EGJ,2007-10-01 00:00:00,nil,nil,1011,2707501000,-14847,0
26729,EBJ,2011-03-24 00:00:00,nil,nil,1011,2707501000,-87110,0
26731,EBA,2011-03-24 00:00:00,nil,nil,1011,2707501000,-87111,0
26733,EDA,2011-03-24 00:00:00,nil,nil,1011,2707501000,-87112,0
26735,EEF,2011-03-24 00:00:00,nil,nil,1011,2707501000,-87113,0
26737,EFA,2011-03-24 00:00:00,nil,nil,1011,2707501000,-87114,0
26739,VTS,2011-01-04 00:00:00,nil,nil,1011,2707509000,-74977,0
26741,VTS,2011-01-04 00:00:00,nil,nil,1011,2707910000,-74978,0
26743,EBJ,2011-03-24 00:00:00,nil,nil,1011,2707910000,-87115,0
26745,LBJ,2011-03-24 00:00:00,nil,nil,1011,2707910000,-87116,0
26747,VTS,2008-12-01 00:00:00,nil,nil,1011,2707991110,-39146,0
26749,EBJ,2008-12-01 00:00:00,nil,nil,1011,2707991110,-39148,0
26751,LBJ,2008-12-01 00:00:00,nil,nil,1011,2707991110,-39147,0
26753,VTS,2008-12-01 00:00:00,nil,nil,1011,2707991190,-39149,0
26755,EBJ,2008-12-01 00:00:00,nil,nil,1011,2707991190,-39151,0
26757,LBJ,2008-12-01 00:00:00,nil,nil,1011,2707991190,-39150,0
26759,EGJ,2007-10-01 00:00:00,nil,nil,1011,2707991900,-14863,0
26761,VTS,2011-01-04 00:00:00,nil,nil,1011,2707991900,-74980,0
26763,EEA,2007-10-01 00:00:00,nil,nil,1011,2707991900,-14865,0
26765,EBJ,2011-03-24 00:00:00,nil,nil,1011,2707991900,-87119,0
26767,EDA,2011-03-24 00:00:00,nil,nil,1011,2707991900,-87120,0
26769,EEF,2011-03-24 00:00:00,nil,nil,1011,2707991900,-87121,0
26771,EFA,2011-03-24 00:00:00,nil,nil,1011,2707991900,-87122,0
26773,VTS,2011-01-04 00:00:00,nil,nil,1011,2707993000,-74981,0
26775,EBJ,2011-03-24 00:00:00,nil,nil,1011,2707993000,-87123,0
26777,LBJ,2011-03-24 00:00:00,nil,nil,1011,2707993000,-87124,0
26779,VTS,2011-01-04 00:00:00,nil,nil,1011,2707995000,-74982,0
26781,VTS,2011-01-04 00:00:00,nil,nil,1011,2707997000,-74983,0
26783,VTS,2011-01-04 00:00:00,nil,nil,1011,2707998000,-74984,0
26785,VTS,2011-01-04 00:00:00,nil,nil,1011,2707999100,-74985,0
26787,VTS,2011-01-04 00:00:00,nil,nil,1011,2707999900,-74986,0
26789,VTS,2011-01-04 00:00:00,nil,nil,1011,2708100000,-74987,0
26791,VTS,2011-01-04 00:00:00,nil,nil,1011,2708200000,-74988,0
26793,VTS,2011-01-04 00:00:00,nil,nil,1011,2709001000,-74989,0
26795,VTS,2011-01-04 00:00:00,nil,nil,1011,2709009000,-74990,0
26797,VTS,2011-01-04 00:00:00,nil,nil,1011,2710111100,-74991,0
26799,EBJ,2011-03-24 00:00:00,nil,nil,1011,2710111100,-87125,0
26801,LBJ,2011-03-24 00:00:00,nil,nil,1011,2710111100,-87126,0
26803,VTS,2011-01-04 00:00:00,nil,nil,1011,2710111500,-74992,0
26805,EBJ,2011-03-24 00:00:00,nil,nil,1011,2710111500,-87127,0
26807,LBJ,2011-03-24 00:00:00,nil,nil,1011,2710111500,-87128,0
26809,VTS,2011-01-04 00:00:00,nil,nil,1011,2710112100,-74993,0
26811,EBJ,2011-03-24 00:00:00,nil,nil,1011,2710112100,-87129,0
26813,LBJ,2011-03-24 00:00:00,nil,nil,1011,2710112100,-87130,0
26815,VTS,2011-01-04 00:00:00,nil,nil,1011,2710112510,-74995,0
26817,EBJ,2011-03-24 00:00:00,nil,nil,1011,2710112510,-87131,0
26819,LBJ,2011-03-24 00:00:00,nil,nil,1011,2710112510,-87132,0
26821,VTS,2011-01-04 00:00:00,nil,nil,1011,2710112590,-74996,0
26823,EBJ,2011-03-24 00:00:00,nil,nil,1011,2710112590,-87133,0
26825,LBJ,2011-03-24 00:00:00,nil,nil,1011,2710112590,-87134,0
26827,VTS,2011-01-04 00:00:00,nil,nil,1011,2710113100,-74997,0
26829,EAA,2011-03-24 00:00:00,nil,nil,1011,2710113100,-87135,0
26831,LAA,2011-03-24 00:00:00,nil,nil,1011,2710113100,-87136,0
26833,VTS,2011-01-04 00:00:00,nil,nil,1011,2710114100,-74998,0
26835,EBB,2011-03-24 00:00:00,nil,nil,1011,2710114100,-87137,0
26837,EBE,2007-10-01 00:00:00,nil,nil,1011,2710114100,-14902,0
26839,LBB,2011-03-24 00:00:00,nil,nil,1011,2710114100,-87138,0
26841,LBE,2007-10-01 00:00:00,nil,nil,1011,2710114100,-14904,0
26843,VTS,2011-01-04 00:00:00,nil,nil,1011,2710114500,-74999,0
26845,EBB,2011-03-24 00:00:00,nil,nil,1011,2710114500,-87139,0
26847,EBE,2007-10-01 00:00:00,nil,nil,1011,2710114500,-14907,0
26849,LBB,2011-03-24 00:00:00,nil,nil,1011,2710114500,-87140,0
26851,LBE,2007-10-01 00:00:00,nil,nil,1011,2710114500,-14909,0
26853,VTS,2011-01-04 00:00:00,nil,nil,1011,2710114900,-75000,0
26855,EBB,2011-03-24 00:00:00,nil,nil,1011,2710114900,-87141,0
26857,EBE,2007-10-01 00:00:00,nil,nil,1011,2710114900,-14912,0
26859,LBB,2011-03-24 00:00:00,nil,nil,1011,2710114900,-87142,0
26861,LBE,2007-10-01 00:00:00,nil,nil,1011,2710114900,-14914,0
26863,VTS,2011-01-04 00:00:00,nil,nil,1011,2710115100,-75001,0
26865,EAE,2007-10-01 00:00:00,nil,nil,1011,2710115100,-14916,0
26867,LAE,2007-10-01 00:00:00,nil,nil,1011,2710115100,-14917,0
26869,VTS,2011-01-04 00:00:00,nil,nil,1011,2710115900,-75002,0
26871,EAE,2007-10-01 00:00:00,nil,nil,1011,2710115900,-14919,0
26873,LAE,2007-10-01 00:00:00,nil,nil,1011,2710115900,-14920,0
26875,VTS,2011-01-04 00:00:00,nil,nil,1011,2710117000,-75003,0
26877,EAA,2011-03-24 00:00:00,nil,nil,1011,2710117000,-87145,0
26879,LAA,2011-03-24 00:00:00,nil,nil,1011,2710117000,-87146,0
26881,VTS,2011-01-04 00:00:00,nil,nil,1011,2710119000,-75004,0
26883,EBJ,2011-03-24 00:00:00,nil,nil,1011,2710119000,-87147,0
26885,LBJ,2011-03-24 00:00:00,nil,nil,1011,2710119000,-87148,0
26887,EEA,2007-10-01 00:00:00,nil,nil,1011,2710191100,-14927,0
26889,EGJ,2007-10-01 00:00:00,nil,nil,1011,2710191100,-14928,0
26891,VTS,2011-01-04 00:00:00,nil,nil,1011,2710191100,-75005,0
26893,EDA,2011-03-24 00:00:00,nil,nil,1011,2710191100,-87149,0
26895,EEF,2011-03-24 00:00:00,nil,nil,1011,2710191100,-87150,0
26897,EFA,2011-03-24 00:00:00,nil,nil,1011,2710191100,-87151,0
26899,VTS,2011-01-04 00:00:00,nil,nil,1011,2710191500,-75006,0
26901,EGJ,2007-10-01 00:00:00,nil,nil,1011,2710191500,-14934,0
26903,EEA,2007-10-01 00:00:00,nil,nil,1011,2710191500,-14935,0
26905,EDA,2011-03-24 00:00:00,nil,nil,1011,2710191500,-87152,0
26907,EEF,2011-03-24 00:00:00,nil,nil,1011,2710191500,-87153,0
26909,EFA,2011-03-24 00:00:00,nil,nil,1011,2710191500,-87154,0
26911,EEA,2007-10-01 00:00:00,nil,nil,1011,2710192100,-14939,0
26913,LEA,2007-10-01 00:00:00,nil,nil,1011,2710192100,-14940,0
26915,VTS,2011-01-04 00:00:00,nil,nil,1011,2710192100,-75007,0
26917,VTZ,2007-10-01 00:00:00,nil,nil,1011,2710192100,-14942,0
26919,EDB,2011-03-24 00:00:00,nil,nil,1011,2710192100,-87155,0
26921,EGJ,2007-10-01 00:00:00,nil,nil,1011,2710192500,-14944,0
26923,EEA,2007-10-01 00:00:00,nil,nil,1011,2710192500,-14945,0
26925,VTS,2011-01-04 00:00:00,nil,nil,1011,2710192500,-75008,0
26927,EDA,2011-03-24 00:00:00,nil,nil,1011,2710192500,-87156,0
26929,EDB,2011-03-24 00:00:00,nil,nil,1011,2710192500,-87157,0
26931,EEF,2011-03-24 00:00:00,nil,nil,1011,2710192500,-87158,0
26933,EFA,2011-03-24 00:00:00,nil,nil,1011,2710192500,-87159,0
26935,VTS,2011-01-04 00:00:00,nil,nil,1011,2710192900,-75009,0
26937,EDA,2011-03-24 00:00:00,nil,nil,1011,2710192900,-87160,0
26939,VTS,2011-01-04 00:00:00,nil,nil,1011,2710193100,-75010,0
26941,EDA,2011-03-24 00:00:00,nil,nil,1011,2710193100,-87161,0
26943,EEF,2011-03-24 00:00:00,nil,nil,1011,2710193100,-87162,0
26945,LDA,2011-03-24 00:00:00,nil,nil,1011,2710193100,-87163,0
26947,LEF,2011-03-24 00:00:00,nil,nil,1011,2710193100,-87164,0
26949,VTS,2011-01-04 00:00:00,nil,nil,1011,2710193500,-75011,0
26951,EDA,2011-03-24 00:00:00,nil,nil,1011,2710193500,-87165,0
26953,EDE,2007-10-01 00:00:00,nil,nil,1011,2710193500,-14960,0
26955,EEF,2011-03-24 00:00:00,nil,nil,1011,2710193500,-87166,0
26957,EFJ,2007-10-01 00:00:00,nil,nil,1011,2710193500,-14962,0
26959,VTS,2011-01-04 00:00:00,nil,nil,1011,2710194100,-75012,0
