"fe_tsmp","amend_indicator","cmdty_code","le_tsmp","add_rlf_alwd_ind","alcohol_cmdty","audit_tsmp","chi_doti_rqd","cmdty_bbeer","cmdty_beer","cmdty_euse_alwd","cmdty_exp_rfnd","cmdty_mdecln","exp_lcnc_rqd","ex_ec_scode_rqd","full_dty_adval1","full_dty_adval2","full_dty_exch","full_dty_spfc1","full_dty_spfc2","full_dty_ttype","full_dty_uoq_c2","full_dty_uoq1","full_dty_uoq2","full_duty_type","im_ec_score_rqd","imp_exp_use","nba_id","perfume_cmdty","rfa","season_end","season_start","spv_code","spv_xhdg","uoq_code_cdu1","uoq_code_cdu2","uoq_code_cdu3","whse_cmdty","wines_cmdty","origin"
"2012-07-01 00:00:00","U","0302410010",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,15.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,1,1,NULL,0,"ITP BATCH INTERFACE",214,101,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",6908905100,NULL,0,0,"2012-06-29 11:08:00",0,0,0,0,0,0,0,0,7.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,1,1,NULL,0,"AD1835",NULL,NULL,NULL,0,"023","045",NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",19051000,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,1,5.800,NULL,"M00",13.0000,NULL,"A10",NULL,"024",NULL,15,1,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","03032300",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,8.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",40116200,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,4.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023","030",NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","I",2933599572,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,6.500,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0206299110",NULL,0,0,"2012-06-22 14:36:00",0,0,0,0,0,0,0,0,12.800,NULL,"M00",304.1000,NULL,"A10",NULL,"024",NULL,15,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",9002200010,NULL,0,0,"2012-06-21 09:03:00",0,0,0,1,0,0,0,0,6.700,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023","030",NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0306121010",NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,6.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",15111090,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,3.800,NULL,NULL,NULL,NULL,"A10",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","03034490",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,22.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",2403199000,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,74.900,NULL,NULL,NULL,NULL,"A10",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0304530031",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,15.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0303190090",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,9.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0302240000",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,15.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","I",3812308060,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,6.500,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","08102010",NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,8.800,NULL,NULL,NULL,NULL,"A10",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,2.205,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403911110,NULL,0,0,"2012-06-21 09:02:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",64039936,NULL,0,0,"2012-06-21 09:02:00",0,0,0,0,0,0,0,0,8.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023","031",NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","I",3812308070,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,6.500,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","I",8482800090,NULL,0,0,"2012-06-21 09:03:00",0,0,0,0,0,0,0,0,8.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",44101110,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,7.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023","087",NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",3801900000,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0303896500",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,15.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","03028910",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,8.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0304840000",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,7.500,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0307210010",NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,8.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0304999920",NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,7.500,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",19052090,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,1,10.100,NULL,"M00",31.4000,NULL,"A10",NULL,"024",NULL,15,1,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403993191,NULL,0,0,"2012-06-21 09:02:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0305598020",NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,12.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",1604129990,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,20.000,NULL,NULL,NULL,NULL,"A10",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0303633010",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,12.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,1,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",8526912020,NULL,0,0,"2012-06-21 09:03:00",0,0,0,0,0,0,0,0,3.700,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023","030",NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",2710201590,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",4411131000,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,7.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023","087",NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403590591,NULL,0,0,"2012-06-21 09:02:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403510518,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",1604121010,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,15.000,NULL,NULL,NULL,NULL,"A10",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","03033190",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,15.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0304441010",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,18.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",4410115000,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,7.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023","087",NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0303549000",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,15.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","03062639",NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,18.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0303190010",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,9.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",8803300090,NULL,0,0,"2012-06-29 11:08:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0305720030",NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,13.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",4011630000,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,4.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023","030",NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403991110,NULL,0,0,"2012-06-21 09:02:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","I",3903909060,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,6.500,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403999391,NULL,0,0,"2012-06-21 09:02:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0304390090",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,9.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403999325,NULL,0,0,"2012-06-21 09:02:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",1604205010,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,25.000,NULL,NULL,NULL,NULL,"A10",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",16042005,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,20.000,NULL,NULL,NULL,NULL,"A10",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403511991,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0303510020",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,15.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",214,101,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403511999,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","03038945",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,15.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","03081930",NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,11.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","I",3205000020,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,6.500,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","03034985",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,22.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403519991,NULL,0,0,"2012-06-21 09:02:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","I",3923100090,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,6.500,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403519999,NULL,0,0,"2012-06-21 09:02:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",4011400000,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,4.500,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023","030",NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403200080,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403919395,NULL,0,0,"2012-06-21 09:02:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0201205099",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,12.800,NULL,"M00",212.2000,NULL,"A10",NULL,"024",NULL,15,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0302900010",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,10.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","03028300",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,15.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0305519020",NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,13.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","03038960",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,15.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","X",6403993110,NULL,0,0,"2012-06-21 09:02:00",0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",16056900,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,26.000,NULL,NULL,NULL,NULL,"A10",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0304390010",NULL,0,0,"2012-06-21 09:00:00",0,0,0,0,0,0,0,0,9.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0805102011",NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,16.000,NULL,NULL,NULL,NULL,"A10",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",331,101,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0305100035",NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,13.000,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U",3105201050,NULL,0,0,"2012-06-21 09:01:00",0,0,0,0,0,0,0,0,6.500,NULL,NULL,NULL,NULL,"A00",NULL,NULL,NULL,10,1,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","U","0201205010",NULL,0,0,"2012-06-22 14:30:00",0,0,0,0,0,0,0,0,12.800,NULL,"M00",212.2000,NULL,"A10",NULL,"024",NULL,15,0,1,NULL,0,"ITP BATCH INTERFACE",NULL,NULL,NULL,0,"023",NULL,NULL,0,0,"2012-07-02_KBT009(12184).txt"
