"fe_tsmp","msrgp_code","msr_type","tty_code","tar_msr_no","adval1_rate","adval2_rate","ai_factor","cmdty_dmql","cmdty_dmql_uoq","cngp_code","cntry_disp","cntry_orig","duty_type","ec_supplement","ec_exch_rate","spcl_inst","spfc1_cmpd_uoq","spfc1_rate","spfc1_uoq","spfc2_rate","spfc2_uoq","spfc3_rate","spfc3_uoq","tamf_dt","tamf_sta","tamf_ty","processed","amend_indicator","origin"
"2012-07-01 00:00:00","PR","CVD",NULL,1604199720,NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0301998570",NULL,NULL,"N",NULL,NULL,"D067",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0305100060",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0304530019",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0303541090",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0305720062",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0304899020",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","EQC",NULL,"08093090",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"03038130",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0303661210",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0307991190",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0304799019",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0303149010",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,1604151190,NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0202100010",NULL,NULL,"N",NULL,NULL,"D067",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","DL","AIL",NULL,31023090,NULL,NULL,"N",NULL,NULL,NULL,NULL,"IR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"03027300",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0304899010",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0305698064",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0305698061",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"03028931",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,1605290050,NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,64035999,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0304499090",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"03036950",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"03031410",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0202301093",NULL,NULL,"N",NULL,NULL,"D067",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"03034690",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"03038190",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0306269011",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0303909010",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0305430010",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"03048310",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0303669010",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0305498090",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0304799013",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"03054410",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0307910010",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0304991010",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0305498040",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"03035600",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"03036990",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0305598064",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0305598061",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"03038965",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,1604110090,NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","PRT",NULL,2928009030,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,1605290020,NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"03022910",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"03028300",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0302459090",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"03022110",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0303893990",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0304690010",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0306269096",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,6403510590,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0202203099",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"03053290",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0303190010",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0305100030",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","PHC",NULL,"0805102019",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0305790040",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0304799011",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"04022199",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0303661980",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,"0305790066",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CON",NULL,"0810500010",NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"03023390",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0303541010",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,1604209060,NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0305598045",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","CVD",NULL,"0304992115",NULL,NULL,"N",NULL,NULL,"D066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-02_KBT009(12184).txt"
"2012-07-02 10:13:00","PR","AHC",NULL,64039998,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 09:52:00","PR","AHC",NULL,64032000,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:04:00","PR","AHC",NULL,64035935,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:04:00","PR","AHC",NULL,64035939,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:13:00","PR","AHC",NULL,64039993,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:14:00","PR","AHC",NULL,64051000,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:08:00","PR","AHC",NULL,64039196,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:07:00","PR","AHC",NULL,64039113,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 09:55:00","PR","AHC",NULL,64035195,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:06:00","PR","AHC",NULL,64039111,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:05:00","PR","AHC",NULL,64035991,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 09:53:00","PR","AHC",NULL,64035111,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:08:00","PR","AHC",NULL,64039193,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:03:00","PR","AHC",NULL,64035931,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 08:54:00","PR","AHC",NULL,64035995,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 09:54:00","PR","AHC",NULL,64035191,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 09:55:00","PR","AHC",NULL,64035199,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:10:00","PR","AHC",NULL,64039931,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:02:00","PR","AHC",NULL,64035911,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 09:47:00","PR","AHC",NULL,64039996,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:11:00","PR","AHC",NULL,64039936,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:07:00","PR","AHC",NULL,64039116,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:11:00","PR","AHC",NULL,64039933,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:08:00","PR","AHC",NULL,64039191,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
"2012-07-02 10:10:00","PR","AHC",NULL,64039911,NULL,NULL,"N",NULL,NULL,"G012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"U","2012-07-03_KBT009(12185).txt"
